"m.z" "r.t" "p.value" "t.score"
480.85041 0.749 0.0071585404 -0.0190926090
379.14916 11.813 0.0071585404 -0.6248071417
372.25891 11.165 0.0071585404 1.4107644882
417.30441 12.205 0.0071585404 -25.3380813501
397.15988 10.063 0.0082898401 0.3367616374
348.10080 8.211 0.0082898401 0.0000000000
188.16425 9.634 0.0082898401 -0.1354175651
370.07339 6.623 0.0082898401 -0.2443564296
217.11826 7.86 0.0095785178 -0.3558752229
279.18024 10.347 0.0095785178 -0.0434900952
331.09246 10.166 0.0095785178 0.4570242324
689.95621 12.574 0.0095785178 0.7759404319
111.08028 10.089 0.0095785178 -0.0481534634
421.20432 9.899 0.0110428974 0.2749963716
162.83902 11.979 0.0110428974 -0.4506336223
575.39471 12.566 0.0110428974 -0.3391440710
259.18052 10.234 0.0110428974 0.0000000000
345.07272 11.44 0.0110428974 0.8255841462
204.15923 8.684 0.0127028883 -0.0974966572
283.10376 10.507 0.0127028883 -0.0272005420
156.96584 6.254 0.0127028883 -0.1105169062
179.05607 7.974 0.0127028883 -0.5939943982
195.11263 6.089 0.0127028883 -1.1490694515
261.18080 11.062 0.0127028883 -0.1083295912
258.15450 8.641 0.0145800443 3.8038319493
176.12800 11.055 0.0145800443 -0.0755804415
243.11284 11.056 0.0145800443 0.3267906742
354.93174 12.592 0.0145800443 0.5828162254
126.10252 0.936 0.0145800443 -0.1583482523
233.16465 9.864 0.0145800443 -0.3424374094
305.22233 11.03 0.0145800443 -0.1592601260
476.30655 10.048 0.0145800443 -0.0136366415
287.10956 8.45 0.0166976143 -0.2196791094
326.23230 10.263 0.0166976143 -25.7047748681
219.12255 11.03 0.0166976143 -27.0927903230
212.11807 9.798 0.0166976143 -0.9133206970
177.14837 10.693 0.0166976143 -25.5434595767
652.35148 0.688 0.0166976143 -0.2794906559
275.21163 9.852 0.0166976143 -1.7533332402
230.98854 11.635 0.0166976143 -0.0962398209
228.99393 11.618 0.0166976143 -0.2364997554
158.11745 10.092 0.0190805801 -0.0922681356
290.13863 10.97 0.0190805801 0.0000000000
199.96928 8.234 0.0190805801 -0.1834549499
266.06696 10.05 0.0190805801 -30.6814698282
202.17990 9.685 0.0190805801 0.1144771737
250.03838 8.012 0.0190805801 -0.0922708106
240.15945 8.688 0.0190805801 -0.4484431933
233.07664 7.143 0.0217556834 -0.1374142652
258.11248 9.938 0.0217556834 0.4703696052
290.13862 11.042 0.0217556834 0.0000000000
247.08243 10.759 0.0217556834 0.1809432770
663.43469 12.755 0.0217556834 -28.5612553887
371.17238 10.818 0.0217556834 -0.4733335084
480.00681 6.217 0.0217556834 -0.3624686182
150.05495 10.804 0.0217556834 -0.2681161182
241.08692 11.965 0.0217556834 2.8198435415
530.20775 7.351 0.0217556834 0.2494353913
445.81506 12.734 0.0217556834 0.0000000000
286.20099 9.676 0.0217556834 -0.5209992461
153.06571 9.803 0.0247514361 1.6194244473
115.03881 4.262 0.0247514361 -0.2648954897
177.10193 10.234 0.0247514361 -0.1122705613
449.30468 12.874 0.0247514361 -0.5226099833
144.06298 0.713 0.0247514361 0.0522228522
548.29046 12.305 0.0280981151 1.1596771041
231.93170 11.761 0.0280981151 0.1547111734
321.89737 5.269 0.0280981151 -0.1407166844
463.48311 1.347 0.0280981151 -0.7140882431
761.58417 12.508 0.0318277372 0.0000000000
149.08072 5.991 0.0318277372 0.1926091056
207.07621 8.806 0.0318277372 -0.6791797815
604.13812 8.48 0.0318277372 -1.8712840244
553.88232 12.299 0.0318277372 0.4071718207
366.11176 6.382 0.0318277372 0.4778131836
447.89196 1.202 0.0318277372 0.6171313221
170.15375 8.756 0.0318277372 -0.0792532079
726.82403 0.698 0.0318277372 -0.1361539441
271.18060 10.852 0.0318277372 0.4842033028
87.04396 1.983 0.0318277372 0.2334319148
190.92842 8.022 0.0359740139 0.3884091778
175.04773 9.931 0.0359740139 0.3960435002
320.20668 12.357 0.0359740139 -0.3685455093
363.16229 10.301 0.0359740139 0.3187832323
307.11092 12.054 0.0359740139 -0.5984186946
225.07557 11.622 0.0359740139 -0.2893229977
314.34186 10.586 0.0359740139 0.1486329519
